user_id,produtos
133258,837 38444
133263,5782 38400
133265,19454
133270,18465 31678 47119
133271,11885
133272,43122
133274,29594
133279,3330
133280,8805 34334 47643
133282,39275
133285,42828
133296,24852
133302,21903
133303,43218
133308,8671
133309,33657
133314,19398
133327,7781 48058
133328,31848
133333,49439
133335,35951
133338,25653
133340,10957 25135 45483
133342,27521
133343,196 10473
133345,30827
133346,32566
133347,20670 29071
133349,11520 14778
133355,17949 23480 31371 33642 37158 39947 44632
133359,28204
133364,13166 13176 21903
133371,1377 7175 11777 48620
133375,10292 13176
133377,17207
133379,37646
133383,29270
133387,27757
133390,1540 8929 19670 21137 21616 35946
133391,21137
133394,1181 15464
133396,10121 21709 30391 36011 38383
133398,15018
133400,25706 32511 45000
133404,24857
133407,14947
133410,5025 8590 11182 47626
133411,42193
133414,16759 26959
133417,24413 26981 48637 49156
133418,24852
133419,28993
133420,1158 5077 6873 13176 19068 35140 48857
133428,10032 12911 12986 13343 31150
133431,4472
133434,15780 47672
133435,13885
133444,5876 26047 29432 43234
133446,20082
133453,26668 27690 32689
133464,31506 43735
133465,46906
133466,15399 18095 42828
133471,2295 20247 41787
133481,9810
133483,695
133486,8590
133487,15386
133490,36709
133491,32030 34262
133493,14146 21137 23904 38395 45930
133497,9337 10504 16349 39877
133512,11408 11520
133513,21195
133516,21405 24852
133518,11777 21903
133520,47977
133522,3798
133523,24637 43070
133524,45
133531,7175 13740 30391 47626
133532,22035 24654 43858 48679
133536,37710
133542,25824 39993 46346
133545,18479 26940
133546,11182
133549,11520 19677
133562,5804 36361 37067
133566,4605 38650
133567,14001
133570,16797 34969
133572,42282
133574,46522
133582,24489 31371
133583,11226 22825 26790 30806
133586,21137 44371
133587,4942 47766 49683
133589,14218 44570
133590,37646 39877
133591,5450 24964 47734
133592,79 12341 24838
133595,21137 24852
133609,10365 15386 24852
133610,10753 18897
133625,21137
133630,41787
133632,24235 33772
133635,45 1935 21847 22035 25753 27966 38689
133642,6146 25005 37288 39408
133645,19821 35921
133646,45007
133649,591 31964
133650,4605
133652,21137
133654,28535 35221 49235
133659,5646
133662,24852 41806
133669,4357
133673,9510
133677,36691
133681,26497 37131
133691,6492
133692,5337
133694,21903 31215
133695,812 5456 10100 14386 18409 27012 28597 30823
133707,16262 24184 30382 30391
133709,21903
133713,26914
133714,30489
133715,4421 14826 25637 32573 37036
133719,29599
133720,4799 8424 13280 16456 24838 25852 27966 30489 32655 36554 39415 39619 45948
133724,35921
133728,13203 23700
133731,5535 16759 41273
133732,9597
133733,432 47977
133734,17794 26209 37388
133736,7781 39928 41950
133737,34126
133739,24852 25890 28985
133740,5764 16254 37307
133742,15134
133744,3990
133747,28358
133749,43154
133751,18883 30489 46820
133755,17103
133759,27750 47209
133767,43961
133777,5258
133779,25890 31553
133788,19846
133791,16283
133792,9825 27845 28204
133793,8277
133794,46676
133796,8859 9515
133800,4451
133806,21903
133810,9339
133817,29878
133819,41665
133821,19348 43352
133845,5876 9808 41950 47209 48835 49235 49247
133847,11215 16797 28204 36695 41787 47766
133849,13740 26604 34358 47626
133851,13176
133859,19057 47626 47766
133860,9387
133861,13203 23219
133863,23375
133865,13176 19048 37193
133872,27966
133873,13176 27104
133874,4920 28038
133876,19972 39275
133878,24852
133885,35628
133886,8277 35383
133894,4472 20099
133895,5692
133896,1194
133905,287
133911,24852
133912,5785
133916,21137 32052
133922,130 43352
133923,21573
133926,35221 44632
133929,16508 23025 47049
133930,9387 11710 13198 16797 43352 46906 47866
133931,21903 22825
133939,16570 32857 40063 49520
133940,49235
133941,47977
133943,5383 24830 31623 31683 33788 41053
133944,669 19125 25653 33719
133948,36600
133949,38988
133950,12817 19080 21077 30353 34027
133951,4799 5115 5646
133952,16020 42505 49176
133953,12576
133956,1640 45364
133958,8021
133963,46149
133969,743 8214
133976,40272 46676
133985,11512 31215
133988,24830
133992,49605
133993,13176
133996,21333
134000,46562
134005,38274
134012,24852 32139 47900
134013,5876 9421 12846 45221
134014,33731
134016,17409 43656
134019,2295 4605 24852 28204 29487 47626
134021,5322 5876
134023,13176 40961
134028,11538
134029,20378 38511 39430 44290
134031,32237
134034,46886
134037,18389 36550
134048,4605 35752 36086
134049,37597
134053,35951
134062,24852
134063,1398 1940 8859 15785 32888
134066,24852
134070,35359
134071,9076 15599
134073,17835
134076,93 12033 35221
134082,19612
134095,5449 16759 27521 48720
134097,24852
134106,11182 18205 28849 39121
134113,1747
134123,33647 33754 40742
134124,23029 28553 48057 48682
134130,8571 8859 18811 22507 31805 40199 42265
134134,15784
134139,1862 4421 26604 36724 45603 47766
134140,3526 6244 9458 44156
134142,17461 47766
134144,18359
134148,9124 15950
134163,13176 31506 34243 43662
134167,40454 45668
134169,10132 34949 45066
134170,22935 34243 35425 35503 43654
134172,23029 23102
134173,8197 13712 36036
134174,15680
134182,49247
134183,41220
134184,10473 34898
134186,30233
134190,5876
134192,33156
134195,37710
134202,13176 14947 45510
134208,4920 40706
134211,43961 44632
134215,24954
134218,5612 14057 42265
134221,5077
134222,39097 44632
134226,47766
134229,27811 30489
134231,7830 45104 46990 47025
134233,17191 26209
134235,30233 31555
134237,22507
134238,196 22802
134241,260 18027 26209 39877 43772
134243,8424 35708
134256,24852
134269,22035 39561
134270,2962
134276,3661 4931 13176 23219 39275
134277,8834 8859 25890 48559
134281,41806
134284,19915 26040 37229 45500 47209
134286,8529 18288 33198 39619
134292,13176
134295,8490 21137 22963
134296,4920
134298,20955
134299,31942 36162
134306,21349 25077 42437
134311,27966 30391
134312,23543
134313,17928 20114 26614 33027
134321,27240 33198 42240
134325,29270
134332,17976
134334,1485
134336,10831 13176 18176 21162 22035 25718 35887 38533 41177
134337,10724 49191
134342,10690 36316 47977
134346,25133
134348,5785 21903 45066
134351,18288 37029 44560
134352,5785 30233
134354,12703 13984 18523 40363 45007
134355,24852
134362,24852 48645
134366,19057 21616 33055 39877 44359
134369,5802
134371,18272 21137
134373,6348 24221
134376,24732
134382,24852
134384,17484
134387,3896 10106 20734 24830 47766
134389,35951
134391,581 18362 21903
134392,27288
134396,13176
134402,14947 37552
134404,36431
134408,27845 28993 48140 48395
134412,8424 21925
134416,9387 13176 35951
134419,7781 17224 36456
134428,4189
134432,5210 49363
134433,9550 11448 13996 18606 24838 35914 40779 45445
134435,11985
134439,7559 28289 37220
134440,34217
134449,32030 34320
134452,7261
134456,34586
134463,26940 27437
134464,21137 29999
134465,9038 35112 38693
134468,1217 40174
134470,3389
134472,29553
134474,13338 17526 24139 24841
134482,18531 47626
134483,2386
134484,6631 25686 31981
134486,6184 13176 43352
134488,3628 37646 39877
134489,5206
134491,22124 47629
134496,17555
134501,11440 39108
134504,43352
134506,29881
134511,1463 12955 13005 24759 38141
134516,47626
134517,4920 9383 44085
134519,21903 47626
134528,35395 45054
134531,24840
134534,18362 44142
134535,30668 35078 38890 45613
134536,9006 10385 15902 17668
134538,13541
134540,26209
134547,24082 35921 42736 43713
134548,32864
134557,8174 26800 40706
134558,1511 18811 31433
134560,19354
134562,24010 39464
134564,26604 27966
134565,29239
134571,13245 31328
134572,30949 33636 39275
134578,27999
134584,43263
134589,42350
134590,20119
134592,10441
134593,31964
134596,42074
134597,34126
134599,27086 38693
134602,27966 44375
134612,21137 42265
134620,12078
134621,14738 20802 20976 26172 28599 32727 33548 43565 44234 48454
134628,10246 17758
134629,2846 11182 26940
134630,8424 14992
134631,12427 31355
134633,32740
134636,8912 10603 17794 22825
134641,30391 45603
134646,35951
134650,3849 18656 19508 21560 26177 26209 30707 35628 42265 46906 47492 47766
134652,23200
134658,43182
134664,47766
134665,11182 13517 18385
134670,23288
134675,37141 45957
134687,31893
134690,30489
134691,19705
134692,2078
134693,8479 23645 43504
134698,8012 22935 47029 47766
134715,23375
134720,39947
134721,24852
134724,32156
134736,8475 24852 35914
134747,47209
134749,836 26497
134751,16590
134754,25237 35068 48335
134758,31945 35221 37067 47497
134761,5876 13176 30489
134768,33463
134772,22556 42307
134773,13176 25371 33731 45582 49006
134778,10667 21137 44632
134779,24852 26293 34197
134784,38156 46616
134786,4452
134789,47766
134791,4605 47766
134798,6719 42445
134799,13841 35221 49520
134800,24184 38374 44625
134803,4711 11233 38689
134805,39303
134808,23854 26209 40795 40992 47626
134809,25844
134811,6740 9076 14678 24852 25330
134814,8592 26209
134818,42425
134823,8022
134827,38997
134832,5134 12039 27966 45416 45763
134837,1306 3765 18019 43509
134838,6948 46654
134847,34448 43122 46979
134852,8732
134853,810 40706
134854,22240
134857,47912
134859,28985
134860,18027 33120 47209
134866,3308 31808
134868,23985
134873,31184 39351
134874,21903
134877,3192 28733 28824 38739
134878,30169 48705
134886,28384 36875
134888,5785
134891,12218 27027
134892,26985
134893,16974
134899,48370
134902,14711 21137 27845 46584
134904,44632
134905,24852 26209 43789 47766
134906,4462 19057 43961 47766
134908,30450
134915,196 47402 49235
134916,38618
134920,43631
134923,5025 10246 46979
134936,49520
134938,5727 42265
134939,1529
134940,10969 22825
134945,5876
134948,21938
134950,31618 43886
134951,5120
134964,4357 31933
134966,5161
134972,24852 25133 27344 38622 42342
134976,42585
134980,27966
134984,13166
134985,343 3868 8612 35921 37687 44948
134988,17949
134994,9175 15290 24184
134995,36718
134997,20463
134999,24838 42244
135001,13176
135011,27554
135014,21841 24838 27325 39275
135016,13176
135019,8174 32259
135023,41793
135025,264 2452 29432 31981 43279
135026,1700
135030,6287 36550 36929
135032,34243
135038,20561
135039,24382 24964 27845 31766 37687 38693
135041,8424
135043,17794 42828
135044,2855 49235
135047,2480 5258 13176 16759 24964 29668
135049,9292
135053,40199 47209
135059,6661 47626
135064,43961 46279
135068,12312
135071,4920
135075,1194 12276 44479
135080,8639
135083,9808 31553 45007
135087,14992 39928 45570
135088,19906 26701
135094,2825
135095,22035 38453 43086 45537
135101,12018 21137 24852
135103,8518 46979
135108,21903
135110,24852
135112,17429 27881
135113,3896 9177 13380 13885 17027 19057 20211 21376
135115,39947
135125,24852
135126,34005 46720
135129,29500 30223 44177 44594 47504
135130,22431 39408
135131,17568 46667 48745
135133,11520 42002
135134,8619 16995 21903 35264 41271 41658
135138,6871 12467
135144,32051
135147,4562 30776 38689
135148,43352
135153,4605 13198 28204
135154,29223
135161,23909 26209
135163,13176
135164,35939
135166,37710
135169,5388
135172,13176 21903 37646
135173,24276 26634 36070
135179,30696
135180,8479
135186,36792
135187,8518 27966 28682 33626 49544
135188,22260 38739
135193,277 4605 21472 45190
135204,22947
135207,31717
135212,5460 43295
135213,37687
135222,5212 20995 24852 35633 40604
135230,4855 29487
135231,34050
135232,10957
135233,12206 21083 35914 42701
135235,5785
135237,10132 13176 27522 29544 39877 41844 41950
135239,26894 40795
135240,19348
135247,22035 28289 45106
135254,13176 45448
135255,21903
135258,6006 16349 27845 29487 44359
135260,31102
135266,2960 24004
135271,24852
135274,31717
135276,18175 22140 24398 34594
135280,22938
135281,5680 27796
135290,6699
135292,5212
135298,4428
135299,8986 25659 42557 46271
135300,3990 7851 16215 32478 37229 44566
135301,30563
135304,36714 46906
135305,21137
135306,38768
135317,33000 47630
135326,19828
135327,27544 42356 45007
135330,45296
135333,8859 35956
135335,6583
135336,26348
135337,6348 16696 29392 41351
135338,49279
135341,37646 38400
135345,14992
135349,5876 6948 8518 10749 44910
135350,16797
135351,21709 26324 43772 48555
135353,4210 17615
135354,8277 13176 16589
135358,5077
135363,33114
135367,49026
135378,24852
135381,24852
135385,13176 13629 24838 27966
135386,31717 45007
135391,6140 8803
135392,38672
135399,19049 25890 46667
135400,18465
135401,13609
135403,18805
135405,21616 28123
135406,24852
135416,32655 33731 34243 37792 41220
135419,5212
135425,45603
135426,25
135428,42450
135429,13176 23754 38739
135433,44795
135435,34386
135436,11140 15683 23644 30233
135445,24852
135447,25567
135451,19953 21137 29686 41805 45123
135452,39737
135453,27966
135456,6184 36472 38928
135457,4462
135460,16797
135462,31717 41787
135479,16616 26790 27454 28289
135482,14127
135483,273 21903 29118 30450
135489,8022 13517 34969
135490,260
135492,43631
135494,10151 31506
135496,16965
135497,22326
135498,22959
135504,44548
135509,20114
135511,45007
135516,4920
135517,8518 35163
135518,19057 21137 36011 48679
135519,30776
135520,4137 9387 32987
135524,5876 18531
135526,6962
135529,41212 44910 46616
135533,7676 9438
135536,40706
135541,13176
135544,31533
135545,216 1440 2078 13512 27044 31717 34126 45393
135547,17207 32478
135548,1244 8952 10749 13176 13852 21137 22825 43961
135550,2237 40604
135553,10749 43961
135560,5876
135561,15984 40706
135564,44980
135571,23909
135574,9952 19660 24964 46667
135577,7916 24363 41665
135578,10957
135579,5876 10048 10749 19049 21616 21903 35199 41588
135582,5460 18439 30551
135583,38293 41665
135588,8309 14870
135589,16249 24964 29115 34126 45007
135591,16797 32478
135593,28476 42309
135597,24852
135600,6166 16900
135608,49235
135609,43961
135610,36695
135614,4137 9076 11154 21137 47144
135618,14715
135620,3599 21137 21607 40706 49235
135622,30169
135626,47209
135628,10234
135633,16283
135637,19134
135640,47631
135642,26978
135643,41950
135646,19821 21903 44632
135648,10749 47209
135651,1503 8424 13675 39275 49191
135653,5393 28373 42507 48622
135655,5876 24852 39561
135656,1179 15290 42013
135657,9934 30233
135666,49235
135671,25919
135675,13176 44008
135679,3990
135683,33857 38159
135684,47766
135687,8982
135688,37646
135691,29615
135692,41694
135694,26916 43951
135704,20328
135705,4605 4799 11140 17828
135711,26790
135712,17652 24852 35951
135713,13176 21903 22935 27845 33198 35951 38739
135715,2135 15801
135723,14084
135727,10831 16797 26604
135729,47626
135734,27514
135737,4605 36550
135738,13176 21137
135741,12384 26346 35376 38456
135742,1890 7175
135747,27845
135749,31132
135751,13176 43394
135754,1890 13176
135755,39275
135757,6541 13870 17794 23427 47209
135770,39835
135778,13176 26894 28590 35939 36940 38662
135781,34428
135782,6663 8087 22825 26648 29370
135785,9515 19057
135787,43867
135790,432
135793,12703
135798,1633
135808,21240
135809,7963 19508 32433
135813,16797
135814,14242 27845 28670 39984
135819,39275
135825,39132
135843,22208 45007
135845,18926 34358
135846,36534
135847,5646 38689 41844 42265 45866
135854,4562 10132 33303 33788 35921
135855,28934 32433
135856,24852
135858,20039 31981 45066
135863,35939 36929
135864,2962 5876 6656 8128
135865,5876 7830
135867,43768
135870,26553
135872,49520
135876,10535
135877,9047
135880,12341
135881,24838
135886,4210 16826 36316
135891,5450
135895,8859 42442
135899,19058 24235 28553
135909,46650
135912,4029 9076 31717
135918,13176 27845 39190
135921,5358
135926,2813 26552 26553
135928,11597 31506
135929,24852 27521 42265 47626
135933,19634
135938,47766
135939,5785 42803
135941,7156 18471
135942,94 20995 27521
135943,18523 35221
135945,432 6137 44799
135954,8518 19057 38480 42265
135959,10968 28599 49131
135968,35742
135973,5393 7615
135976,40028
135981,18362
135986,11777
135989,28465 36865
135997,26314
136005,21903
136011,34126
136016,39993
136017,11262 37646
136018,42460
136020,12341
136022,2179 27966 48559
136028,31553 38777
136042,21137 22035 22963 33787 40063 46703
136054,18886
136055,38300
136056,25952 44635
136057,42992
136063,21903
136066,5876
136080,42736
136090,13176
136093,14689 46041
136094,22825 45570
136112,36389
136113,24852
136115,12341 42244
136134,4210 17731 21137 36646 37388 43659
136135,26165 35221
136136,27845 45007 47766
136144,34358
136148,39180
136150,4799
136152,27966
136163,36801
136164,12078 46562
136167,3274 14141
136170,24852
136179,21938
136181,33352 41065
136183,37067
136191,2748
136194,21137 26209 45603
136198,44632
136201,36316
136206,2825
136207,10385
136209,26914
136211,19828
136213,16797
136214,21526
136217,21903
136218,13176 20082
136222,28985 35951
136227,3050 3957 22343
136237,20463
136248,44329
136254,17872 24852 47144
136255,41290
136258,31102
136261,7350 37611
136264,23866 23937
136266,4656 44142
136267,21137 40910
136270,1896 5120 24024
136274,37594
136277,27966 30776 31433 39676 40706 49235
136279,19871 20770
136288,20119 31683
136290,33065 46088
136297,8518
136300,12562 23909 29471 30170
136310,12935
136317,5876 9839 25466 32029
136318,13176
136319,2611 27554 49215
136324,5785
136327,21560 31900
136331,5258 46149
136334,12121 26209
136335,15981
136337,24852
136340,21288
136341,42265
136344,48260
136346,46667 46979
136351,40269
136353,19906 21616 30391 38739
136355,18811 21137 21616 32864 33401 48679
136363,14034
136369,16363 16864 18564 44632
136371,35406
136375,17008
136376,1194
136379,34040 40545
136386,5914 26716
136388,30391
136393,43713
136397,22124
136403,8518
136405,5259
136407,29858
136408,19678 35221 43961 47759
136412,24852
136414,29503 29545 48894
136423,13176 32747 43735
136430,24622 28204
136433,39877
136442,12212 19348
136444,28465 44632
136448,38739
136454,35321 39928
136459,2078 34126
136460,16668
136461,24010
136468,37067
136469,11520 13176 21137 37646
136470,3999 31717 34487 39877
136471,17559 33827 40174
136473,12614
136478,16797
136481,11520
136485,260 2298 37718
136486,33198 47626
136488,19660
136492,1356 4753 14211 38985 43165
136495,31477 33090
136496,28829 43352
136497,9839 28849 39475 47209
136502,49235
136521,10521
136525,27845
136526,6236 19382 29584 30696 32971
136529,24852 41844
136531,4210 47144
136532,26209 29487 40198
136533,37355
136535,40120
136542,2611 13702 24184 31288 42110
136545,27845
136554,41950
136559,4920 41950 46049
136561,47766
136566,24852 42265
136567,9592
136579,40338
136584,16616 18362 20995 21938
136585,11520 47626 47766
136588,3952 18352
136590,23909 31577
136596,8518 12614
136607,21709 31444 35221
136608,1511
136609,13176
136611,13176 38730 39245
136613,5769
136616,32141
136617,20915 39993
136619,22935
136623,43295
136624,3486 19348 28515
136625,20995
136634,26201 34049 47209
136643,8518 47626
136645,26317
136646,15937 29487 49098
136648,12872
136652,21616
136659,32566
136669,38606
136679,196 432 1485 23888 27165
136680,3710 20955
136684,45066
136687,37265
136692,39275
136693,45007 46823
136694,1682
136695,1215 9839 27307 32360 35221
136697,13225
136699,33065
136709,25890
136726,41799 46069
136735,5782
136737,36472
136738,21709 31964 35221 49520
136740,7916 29691 47766
136741,16185 25552
136743,21137
136748,21137
136753,9387 27020 37436 44172 49216
136762,4086 8518 28842
136763,19173 49054
136770,10132
136774,47626
136775,117 5922 8174
136782,13176
136784,38689 43295
136785,32079 32455 35951
136793,11005
136796,34195
136799,21903 22089 26369 27966 47626
136805,17652
136807,21709
136808,15273
136809,43728
136819,16083 21938 45066
136826,43744
136827,31635 38312
136830,11520 16759 21405 31577
136834,10070 11440 13176
136837,17974 21137 24184 33462 36537
136840,24852
136847,18370
136855,5876 13176 21137 32652 46979
136856,7622
136861,2855 24184 30918 38028 49098
136862,12015
136863,651 14991 30588 32079
136864,44632
136872,4428
136874,19731 21137 44575
136880,16168 23055 43961 46820
136881,11448 44075
136887,46129
136893,17794
136904,6069 37646
136905,20754 31040 36036
136906,21137 24221
136911,36117 37524 46979
136916,27336
136928,23499
136930,5258
136934,10089 12625 17948 20015 32864 43768
136946,47766
136947,12341
136950,9421
136956,17924
136958,13535 24489
136961,4952
136969,6361
136974,44683
136977,6238
136978,17948 21137 21903
136979,6383 40086
136981,41662
136984,43712
136986,25753
136987,39001
136988,26768 35078 38618
136992,19057 44560
136994,30827
136996,12863 13176
136997,8087
137001,46676
137003,10132 47209
137006,7133 22788 45692
137017,7676 8174 25610
137026,11837
137029,9411
137035,4514 34631 36857
137036,6104
137038,18534
137042,27966
137043,3990 4656 14999
137046,13176 19741 23543
137049,2295 5450 8277 44632 47626
137055,11777
137057,10761 16797
137058,26861
137061,22935 24964
137067,5782
137074,9405 16167 21294 35946
137077,16797 17634
137081,3947 5794 11552 21709 32964
137083,6414
137084,21903
137089,29528
137091,16797
137092,13951 26863 35234 49501
137094,19691
137100,10761 15902 28849
137103,6972 45007
137104,34969
137106,8518 26604 30391 43352
137109,8424 24852
137110,10885
137115,13029 24852 25303
137122,5077 7175 9018 20580 24561
137124,27307 28571 46147
137128,7794 46397
137132,13535 19508 21841 22178 26209 40001 43928
137138,3265 6184
137140,15906 21137 27344 33736
137145,13198
137153,19660
137154,1890 22308
137157,34208
137159,5380 21903 26410 26940 38650 47209
137161,40310
137165,12069 26096 27730 36869
137166,24852 45416
137169,10831 30391 35951
137183,47626
137189,35628 47766
137190,13380
137194,45862
137197,20015 24852 29127
137201,8174 21614 30720 32030
137203,47209
137208,21903 25949 47209
137212,1094
137213,7156 45679
137217,35628
137218,3868 6585 16617 17224 26604 30994 46811 48450 49235
137224,6184 8571 12341 31805 40742 43352 49235
137229,27454
137231,6287
137235,45190
137240,26131 31042
137243,2855 39858
137249,43154
137250,29487
137256,33370
137257,16797 20345
137261,13176 27845
137262,25424 26604 41540
137267,2677
137270,22935 25705 33731
137274,3298
137279,5618
137283,33787
137285,8174 13176 16349
137289,46804
137293,11143 15290 18434 47011 47209
137294,10995 24852 40174
137297,19055
137298,24830 28204
137299,45492
137301,38164
137305,13176
137309,5258 33000
137311,24852 38273
137321,42265
137324,38689
137326,9808 11129 13380 14355 25659 27086 28902 30720 37011
137327,2078 35958
137328,691 32139
137331,13176 18689 31635 42536
137333,15221
137337,44799
137340,12322 44310
137343,5876 37257 41950 42585
137345,31127 47766
137347,21137
137348,30776 42828
137349,21903 41844
137351,3957
137355,9047 14086 24369 41177 43643
137356,21137
137357,9387 17794 17948 38684 47626
137361,27845 30827
137372,11361 16953 24852
137377,13166 28199
137381,9292
137382,13870 23341 24852 44980 47518
137393,26209 47626
137394,8571
137398,4605
137402,13535 16249 40706 41065
137407,21386 21709 48679
137409,38978
137410,21137 24852 44632
137411,39097 47626
137412,34862 43409
137413,35561
137414,13176 46667
137421,7388 10221 10385 17828 19019 22827 23265 49235
137428,20113 37001
137429,3699 40723 45007 48745
137433,6036 21076
137437,25987
137438,5097
137440,2314 24852 42265
137443,2716 8710 24622 27392 38689 45210
137452,17550
137459,4809
137461,34943 39966
137464,30391 47144
137465,15446 40332 44323 46410
137467,14705
137468,9839 21292
137469,35456
137471,18465 49533
137481,23341 24852
137482,21150 24852
137487,4731 13176
137495,6873 12020 32734 47209
137496,21903
137497,10385 11140 46969
137499,20708 25124 40399
137500,3474 46562
137503,5031
137506,9210 24852 27086 31927 43352
137510,40020
137518,19660 49416
137523,16617 24799 25043
137524,43249
137529,13166
137538,31564 32538
137542,27435 39275
137544,34565
137548,27801
137549,40268 46522
137552,5355 25556 28058 38739
137553,47209
137554,24184
137558,38689
137560,33647
137568,39281
137569,34969
137574,2054 2949 25466 31533 32753
137576,13249 17630
137582,40593 46906
137586,29615 42832
137590,7116 9314 31343
137606,4472 11303 12858
137608,196
137611,25138 37067 40009 43394
137613,1069 6813 16703 40310 46842 47185
137619,41950
137625,49113
137626,2295 8174 8518 24184 34466 40706
137628,8727 13877 27055 38964 45946 46906
137629,11361 27845 42633
137631,23082
137632,47766
137637,12016 21616
137638,16615
137639,3339
137640,12576
137642,8012 13176
137654,5451 7781 16797 36316
137655,38889
137657,1215 18027 44570
137659,11798 23452 37317
137664,17794
137669,28373
137675,33000
137679,18465 22035 46979
137680,7860 32211
137682,34943
137688,27690
137690,4605 24852 45066
137697,13176
137700,32852
137706,21709 27966 38497 43692 47626
137708,27845
137720,6793 22028
137721,31634
137724,3190
137728,27845
137729,3376 28842 41349 45957
137730,8424 22825 24964 27104 38159
137735,10831 21903 23383
137737,43352 45007
137739,26900
137749,47766
137758,22619 29615
137760,31651
137781,12614 24852
137783,11992 24852 40214
137785,29093
137789,13176 21137
137794,24852
137795,12193 18531 32139
137800,8590
137808,27012
137814,260
137816,24852
137817,9839 44765 46802
137822,24852
137824,47766
137825,3243 16396 41642
137829,42265 43352 44683
137831,18818
137832,9515
137833,27344 43961
137835,6114 44548
137837,47224
137843,40706
137845,17794 21227 28985
137848,21137 42443
137849,42122 43504
137850,4193 12237 12932 21903 36397 40545 42265
137858,9076 18439 21553
137859,31471
137862,13176
137864,28199
137868,7749 12516 16644 46575
137872,18523
137875,15202 26520
137877,32156
137882,34262 46979
137884,30776
137889,1104 8808 13740
137890,21903
137895,41596
137896,31145
137897,33754
137900,6187 7673 23028 49478
137903,8277 20995 29594
137907,12099 18963 19112
137913,34429
137916,2825 27104 33198 35887 41920 45066
137919,13176 24838 39322
137923,9387 24235 43352
137925,130 196
137932,8193 21903 21938 27316 47209
137937,29686 30489 32655 34525
137939,9006
137941,26209 27104 31553 48154
137942,7079 19821
137949,12686 17794
137950,25305
137952,25146 45588
137961,27646 34429
137966,5428
137967,16696
137978,14874 17878
137980,9839
137986,43352
137990,11520 17948 24852 28985 33120
137992,33394 46593
137997,30827 32478 38768
137999,7077 7778 45123
138002,16797
138009,6348 27344
138010,11777 45007
138016,25802 48094
138017,14536 32141
138019,432 5782
138021,16548 47591
138037,10132 13269 24852
138040,42731
138041,8518 21137
138042,17600 49325
138044,4957 19820 24852 38777
138047,5785 18523 31292
138048,5959 13176 27104
138049,28465 35234
138058,17898 21134 22151 45807
138060,5449 12099 14633 18838 24841 24852 31257 38689 40723 46820
138065,2120
138068,8859
138070,2717 12576
138072,4029 24841
138076,9666 11925 24852
138084,13176 39332
138091,27966
138103,18618 27690 46906
138106,4605 24852
138113,18891 22963 31338 37646
138118,7649 30776
138121,27966
138126,453 1398 4799 15406 30461 30489 39378 39928 43101
138129,17122 19348
138130,5640
138136,5251 5450
138144,21650 30511 43488
138145,3526 9458 41406
138147,42265 46346
138149,5258
138153,5450 6046 28289
138156,17948
138157,1511 48129
138159,22247
138164,46485 47626
138166,47504
138186,4920 5020 13225 40604
138188,4367 43961
138190,13176 27966 39275
138191,41400
138200,4920
138202,4945 13176 47209
138203,17948 19019 24372 27845 33000 33055
138206,21288
138209,2825 49086
138210,14335
138212,4605 21903
138213,8834
138216,30489
138219,14947 19115 19678 25072 46906
138220,4920
138222,6015 11777
138224,31213 33572 37687 45345 47766
138227,2748 35202
138239,13176 26346 34969
138241,19057 41950
138244,24852 29487
138246,2962 14778 22035
138250,8277 11992
138252,795 7379 21137 34429 37158 40002 42265 45066 48523
138253,196
138257,16797
138259,24561 46616
138266,2350 12144 19057 27966 40825
138279,5819
138282,4210
138283,43789
138284,2450 46667
138287,46802
138292,3420 5994 21527
138293,17468 20082 21376 28928 33705 40709
138296,41290
138299,5876 9839 18288 21070 23029 42139 42958
138301,20955
138302,9339 17795 17948 27325
138304,45007
138312,31964
138314,5876 40723
138315,13176
138316,6396 10957 11258 47144 48732
138320,39475
138321,41131
138322,11182 34262
138323,2552 13660 26701 37646 38456 47209
138326,13730
138343,24759 42731
138348,30962 42265
138351,32403
138353,10880
138357,38573
138359,19488 39649
138362,27845 39275
138363,13966 33756 42240
138364,5769
138369,18027
138370,26369 38689
138378,7676
138379,25513 30391 38274 42828 44533
138389,49519
138392,20899
138394,10957
138396,31717
138398,21573 23288
138400,9755 20119 40001
138401,24838 32864
138402,13176 17794 35221 38739
138405,204
138412,13176 32156 42342 46720 47626
138417,14771
138418,7139 37766
138423,5073 19894
138426,24964
138431,16696
138432,2228 14133 17872 24852 47144
138434,16797
138435,4210 48894
138439,26209
138442,13838 20995 21903 28537
138445,24852 27966
138451,7693 10690 30353 41682 43277
138453,12745
138454,21303 25332 41220 43154
138460,2024 13176 25762 27325
138471,25466 40826
138477,9075 33521 47141
138479,1244 13176
138484,130 19691
138488,13083 15386
138493,24852 34358
138503,10892 12879 20161 20919 42352
138504,13679 13944 15269 45578 46522
138507,5077 27845 35951
138512,19893 28149 38383
138513,3464 45919
138514,34343
138517,39863
138518,3107 6568
138519,40174
138520,13176
138530,28058
138531,33731
138533,8843
138535,22935
138536,21616
138537,19678 24852
138541,46822
138544,13138
138547,23909
138549,17948 20995 28934 31343 34134 35221
138556,9358
138558,16714
138563,4357 14084 39275
138564,47766
138566,890 5450
138576,11408 36070 37524 37552
138577,24184 40604
138578,24852
138585,13885 14386
138591,47209
138593,19057 38739 44575 47626
138594,5750 19156 47209
138595,20955
138596,21808 32650
138597,20569 24964 28066 35522 39178 45635
138598,35163 45073
